policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth
7816,32,F,20,27,139000,208
7817,45,M,15,49,464000,73
7818,57,F,10,42,200000,59
7819,23,F,20,99,465000,43
7820,37,F,20,78,205000,123
7821,51,M,10,13,394000,15
7822,22,M,15,18,358000,134
7823,46,M,20,2,739000,192
7824,33,F,10,56,805000,82
7825,38,F,20,52,728000,47
7826,59,F,15,96,878000,-2
7827,25,F,20,4,517000,-25
7828,38,F,10,21,529000,86
7829,39,M,10,60,698000,108
7830,44,F,10,96,109000,-28
7831,32,M,15,57,313000,131
7832,28,M,15,21,437000,127
7833,49,F,15,16,551000,-3
7834,29,M,20,6,636000,66
7835,57,F,15,95,646000,124
7836,51,F,20,66,339000,121
7837,33,F,15,26,732000,-18
7838,20,M,10,62,451000,14
7839,51,F,20,40,627000,68
7840,45,M,15,10,327000,80
7841,47,M,10,72,14000,88
7842,58,M,10,67,328000,98
7843,22,F,10,19,79000,115
7844,41,F,20,82,470000,39
7845,52,M,20,83,287000,44
7846,30,M,10,68,988000,-6
7847,24,M,20,11,833000,-24
7848,46,F,15,8,903000,21
7849,57,F,10,41,557000,116
7850,22,M,15,33,312000,20
7851,54,F,10,71,974000,88
7852,22,M,20,44,860000,169
7853,26,F,10,1,909000,32
7854,40,F,15,99,514000,21
7855,30,F,20,35,951000,194
7856,29,M,10,65,260000,9
7857,49,M,20,37,894000,235
7858,43,F,15,72,273000,67
7859,28,M,20,40,408000,42
7860,20,M,15,49,998000,9
7861,47,M,20,26,732000,29
7862,27,F,20,5,146000,172
7863,22,F,10,80,892000,-2
7864,22,M,10,58,515000,41
7865,39,F,20,62,601000,37
7866,49,F,20,100,612000,44
7867,21,M,15,15,912000,39
7868,51,M,20,99,744000,-8
7869,56,M,10,81,37000,25
7870,47,M,10,78,809000,111
7871,37,F,20,74,237000,-30
7872,50,F,15,40,899000,-18
7873,36,M,20,56,560000,9
7874,54,F,10,42,378000,47
7875,26,F,15,36,433000,93
7876,23,M,10,100,493000,31
7877,41,M,10,2,237000,76
7878,57,M,15,33,736000,8
7879,53,M,10,34,648000,-28
7880,22,M,20,95,743000,173
7881,55,F,15,27,61000,-32
7882,42,M,10,31,980000,20
7883,23,M,20,1,249000,47
7884,48,M,10,24,999000,78
7885,40,F,15,21,100000,-2
7886,42,M,10,39,282000,-23
7887,25,F,20,78,708000,63
7888,40,F,10,83,123000,6
7889,24,M,20,48,54000,17
7890,22,M,15,89,900000,72
7891,37,F,20,68,929000,-16
7892,24,M,10,42,307000,19
7893,59,F,20,51,622000,119
7894,42,M,15,76,865000,78
7895,59,M,20,8,36000,83
7896,51,F,10,2,168000,89
7897,23,M,20,85,31000,21
7898,55,F,20,77,916000,134
7899,24,M,20,55,779000,221
7900,53,F,20,11,370000,2
7901,37,M,10,40,165000,-25
7902,54,M,10,93,53000,23
7903,40,M,20,82,441000,10
7904,30,F,15,73,797000,136
7905,58,M,15,49,353000,2
7906,23,M,20,14,613000,20
7907,57,F,10,80,808000,-26
7908,34,M,10,38,846000,108
7909,41,F,20,46,208000,215
7910,39,F,15,91,655000,-13
7911,44,M,15,78,658000,43
7912,28,F,10,52,258000,-7
7913,38,M,15,78,952000,10
7914,29,M,20,19,912000,1
7915,26,M,15,51,355000,58
7916,34,M,15,8,462000,65
7917,26,F,20,5,339000,129
7918,56,F,15,9,16000,18
7919,32,M,10,71,88000,-16
7920,43,F,20,85,391000,-22
7921,25,M,15,77,89000,125
7922,29,F,15,62,945000,128
7923,25,F,20,27,812000,44
7924,55,M,15,87,879000,100
7925,48,F,15,74,775000,150
7926,33,M,10,86,478000,75
7927,37,F,15,3,762000,101
7928,36,F,10,45,334000,-22
7929,44,M,20,17,711000,167
7930,49,F,15,93,332000,-16
7931,33,M,15,94,429000,76
7932,54,M,10,41,848000,8
7933,59,M,10,15,113000,48
7934,27,F,20,78,156000,188
7935,50,F,20,70,299000,58
7936,25,F,15,28,173000,16
7937,32,F,10,53,744000,59
7938,49,M,20,95,358000,171
7939,34,M,10,23,886000,20
7940,23,F,15,30,92000,55
7941,31,F,10,76,794000,56
7942,37,M,15,91,49000,178
7943,43,F,15,41,629000,3
7944,37,M,15,11,763000,70
7945,42,F,10,64,543000,92
7946,39,M,10,53,66000,111
7947,53,M,10,41,835000,85
7948,53,M,20,59,422000,183
7949,30,M,10,47,567000,76
7950,46,M,10,25,875000,48
7951,47,F,15,11,531000,25
7952,26,F,20,93,632000,-7
7953,37,M,20,74,340000,-5
7954,56,M,20,45,734000,116
7955,24,F,15,1,484000,153
7956,47,F,15,37,603000,-22
7957,34,F,20,16,668000,14
7958,44,F,10,2,966000,-23
7959,45,M,20,68,229000,195
7960,57,M,20,11,232000,70
7961,36,M,20,32,178000,-16
7962,36,F,20,74,990000,-11
7963,42,M,10,36,519000,-7
7964,29,F,20,46,611000,11
7965,42,M,20,79,779000,23
7966,47,M,10,20,348000,118
7967,42,F,15,23,71000,20
7968,31,M,10,62,854000,27
7969,52,M,20,88,630000,113
7970,37,M,10,8,74000,-27
7971,31,M,15,28,56000,168
7972,58,F,20,36,955000,119
7973,42,M,20,12,29000,-10
7974,25,M,20,90,26000,-36
7975,38,M,10,9,597000,88
7976,57,M,10,16,365000,-22
7977,51,F,15,87,757000,47
7978,29,F,10,63,943000,-5
7979,47,M,20,94,945000,77
7980,39,F,10,29,592000,30
7981,45,F,20,5,424000,-33
7982,23,F,15,90,757000,86
7983,21,M,15,64,734000,-6
7984,47,M,10,27,735000,-35
7985,35,M,10,24,953000,10
7986,37,M,20,67,951000,100
7987,21,M,15,87,669000,-5
7988,41,M,10,84,329000,16
7989,58,M,20,15,300000,116
7990,34,F,20,15,820000,113
7991,51,M,20,13,725000,110
7992,27,F,20,3,792000,113
7993,29,F,10,42,41000,108
7994,37,M,15,46,343000,21
7995,39,M,20,24,178000,208
7996,52,F,15,32,791000,90
7997,40,M,10,77,223000,114
7998,49,M,20,25,890000,12
7999,48,F,20,15,154000,-6
8000,51,F,20,54,740000,164
8001,30,M,10,22,768000,81
8002,50,M,15,24,904000,58
8003,31,F,10,34,522000,88
8004,25,M,10,54,310000,45
8005,49,M,20,49,424000,35
8006,42,F,20,13,826000,45
8007,35,F,15,48,35000,160
8008,20,F,15,43,201000,-13
8009,20,M,20,10,113000,51
8010,51,F,15,40,333000,138
8011,46,M,20,2,425000,74
8012,28,F,15,58,883000,93
8013,51,M,20,8,195000,192
8014,56,M,10,51,87000,83
8015,45,F,10,44,799000,60
8016,50,M,10,4,267000,7
8017,21,M,10,53,959000,94
8018,25,M,10,4,481000,11
8019,37,F,15,24,759000,45
8020,52,M,10,50,321000,51
8021,44,M,10,75,40000,18
8022,39,F,10,56,243000,9
8023,20,M,20,39,91000,210
8024,59,M,10,71,911000,-34
8025,28,M,10,99,932000,71
8026,58,M,15,95,494000,-18
8027,32,F,15,83,729000,146
8028,42,M,20,40,282000,163
8029,44,F,20,55,338000,149
8030,39,M,10,22,572000,8
8031,54,F,10,28,477000,7
8032,46,F,20,7,197000,236
8033,39,F,20,55,546000,232
8034,42,M,20,55,279000,191
8035,54,F,10,88,41000,71
8036,43,M,20,65,845000,-10
8037,23,F,15,86,680000,-30
8038,50,M,20,52,849000,-19
8039,20,M,15,21,925000,60
8040,46,M,10,50,595000,79
8041,37,M,15,1,192000,129
8042,58,M,15,71,272000,125
8043,49,F,15,83,146000,-7
8044,45,F,20,55,915000,12
8045,28,M,15,90,174000,151
8046,21,M,15,43,359000,168
8047,31,F,10,85,848000,94
8048,51,M,20,27,578000,112
8049,59,F,15,55,305000,122
8050,36,F,20,79,635000,221
8051,58,F,10,80,579000,46
8052,54,F,10,7,11000,74
8053,53,M,20,34,309000,59
8054,41,M,20,29,516000,107
8055,29,F,15,36,182000,71
8056,36,M,15,91,428000,-7
8057,31,M,20,40,419000,48
8058,52,M,20,4,708000,-33
8059,35,M,15,45,353000,79
8060,35,M,20,0,359000,106
8061,48,M,20,96,823000,136
8062,26,M,15,26,339000,-30
8063,49,M,20,81,813000,158
8064,55,F,20,31,972000,217
8065,32,M,20,58,820000,18
8066,29,M,20,30,340000,212
8067,42,M,15,19,482000,-3
8068,59,F,15,87,954000,94
8069,59,M,10,77,903000,39
8070,25,M,20,57,669000,-30
8071,32,M,10,10,160000,33
8072,21,M,20,88,661000,156
8073,21,M,10,16,980000,12
8074,53,M,10,94,519000,96
8075,54,F,15,42,496000,-30
8076,54,M,20,56,858000,186
8077,46,M,10,62,247000,-7
8078,31,M,10,7,21000,91
8079,29,M,20,8,745000,158
8080,51,M,10,90,27000,20
8081,54,M,20,78,700000,16
8082,23,M,20,9,759000,163
8083,41,F,10,60,778000,102
8084,37,F,20,57,64000,161
8085,22,M,15,78,606000,112
8086,52,M,20,49,182000,136
8087,56,F,20,97,121000,219
8088,26,M,20,88,402000,114
8089,40,M,20,73,820000,-7
8090,24,F,20,61,918000,3
8091,33,M,15,0,837000,163
8092,55,F,15,65,133000,144
8093,53,F,20,99,911000,221
8094,54,F,15,66,844000,4
8095,52,M,20,49,296000,128
8096,33,F,20,80,888000,240
8097,45,M,15,27,91000,-10
8098,24,F,15,6,714000,105
8099,38,F,15,81,162000,-11
8100,31,M,10,47,192000,-31
8101,28,F,10,17,446000,26
8102,44,F,15,21,474000,152
8103,50,M,20,49,97000,38
8104,33,F,10,22,212000,15
8105,21,F,15,60,479000,82
8106,45,F,10,36,905000,108
8107,56,M,15,16,125000,135
8108,56,M,10,34,596000,88
8109,46,F,15,28,579000,65
8110,36,M,15,17,185000,127
8111,28,F,20,28,966000,157
8112,56,M,15,7,612000,174
8113,52,F,15,19,93000,170
8114,51,M,15,68,550000,69
8115,27,F,10,90,719000,2
8116,43,F,20,71,951000,209
8117,37,F,10,55,754000,63
8118,30,M,15,83,834000,167
8119,38,M,20,100,451000,38
8120,48,M,15,97,390000,1
8121,40,F,15,44,829000,-10
8122,53,M,15,31,194000,76
8123,36,M,15,98,932000,106
8124,25,F,20,77,216000,240
8125,33,F,15,21,180000,-23
8126,46,F,10,29,704000,42
8127,30,F,10,16,427000,78
8128,37,F,10,87,620000,89
8129,37,M,20,14,252000,-13
8130,50,M,15,28,616000,126
8131,32,F,15,46,287000,40
8132,22,M,20,20,450000,15
8133,34,F,10,26,841000,-34
8134,48,F,20,45,206000,60
8135,37,M,10,91,295000,-19
8136,52,M,10,13,837000,37
8137,48,M,20,81,266000,-4
8138,30,M,20,55,708000,143
8139,36,M,15,40,78000,23
8140,24,M,15,1,520000,41
8141,44,M,10,41,285000,3
8142,34,M,10,51,38000,17
8143,39,M,15,54,518000,-28
8144,55,M,15,8,923000,66
8145,49,M,10,45,319000,101
8146,48,F,10,76,420000,28
8147,45,M,10,78,590000,84
8148,56,F,15,49,53000,134
8149,55,F,20,30,476000,208
8150,27,F,15,11,148000,24
8151,36,M,20,38,156000,224
8152,35,F,20,83,583000,48
8153,57,M,20,52,792000,62
8154,57,M,20,91,195000,188
8155,43,F,20,27,913000,229
8156,24,F,10,72,255000,-18
8157,35,M,15,56,100000,160
8158,33,M,15,40,851000,151
8159,36,M,15,32,274000,143
8160,49,F,20,42,696000,230
8161,48,M,15,7,609000,98
8162,31,M,10,94,265000,74
8163,54,M,10,48,341000,11
8164,53,F,15,92,32000,178
8165,51,M,10,18,433000,28
8166,57,F,10,1,20000,79
8167,34,F,10,66,299000,104
8168,22,F,15,22,895000,19
8169,34,F,10,93,257000,50
8170,28,F,20,80,452000,155
8171,30,M,20,42,587000,96
8172,41,M,20,73,403000,170
8173,29,F,15,9,721000,115
8174,49,M,15,42,394000,135
8175,32,F,15,74,29000,68
8176,32,M,15,88,198000,140
8177,41,F,20,49,160000,1
8178,33,F,15,34,432000,74
8179,20,M,15,7,958000,125
8180,27,F,10,19,475000,24
8181,45,F,15,49,895000,123
8182,54,M,15,19,975000,72
8183,53,M,20,96,433000,42
8184,56,M,15,98,335000,104
8185,58,F,20,92,737000,67
8186,25,F,15,78,328000,-9
8187,21,M,15,35,355000,108
8188,38,M,15,35,774000,180
8189,59,F,20,21,194000,232
8190,27,F,15,53,993000,40
8191,55,F,20,38,163000,215
8192,31,M,10,22,632000,-20
8193,45,M,20,52,114000,27
8194,34,M,20,51,291000,179
8195,39,M,10,25,392000,32
8196,45,M,15,82,260000,53
8197,34,F,10,84,384000,74
8198,23,M,15,90,701000,147
8199,21,M,10,65,88000,63
8200,57,F,20,82,209000,121
8201,42,F,20,78,540000,143
8202,51,M,10,53,405000,41
8203,31,F,10,2,435000,87
8204,21,F,15,83,502000,41
8205,59,F,20,50,827000,75
8206,20,M,10,36,857000,-35
8207,40,F,15,39,926000,69
8208,46,F,20,48,614000,98
8209,45,F,20,98,27000,210
8210,43,M,20,30,845000,145
8211,55,M,20,15,552000,83
8212,39,F,15,95,19000,178
8213,41,F,15,83,137000,67
8214,46,M,10,38,603000,-27
8215,41,M,10,29,54000,-13
8216,49,M,10,31,426000,-33
8217,21,F,10,43,91000,56
8218,48,M,15,89,409000,31
8219,52,F,15,70,505000,175
8220,57,M,10,38,446000,-32
8221,48,F,10,39,168000,53
8222,36,F,10,42,869000,66
8223,36,F,15,4,134000,66
8224,36,M,10,29,591000,26
8225,59,M,10,96,108000,102
8226,28,M,15,82,674000,85
8227,54,F,20,31,999000,166
8228,20,F,10,10,386000,20
8229,46,F,15,77,180000,168
8230,55,M,15,17,714000,63
8231,49,F,20,91,108000,8
8232,32,M,15,59,886000,126
8233,46,M,15,78,363000,19
8234,36,F,10,26,791000,32
8235,35,F,20,28,374000,177
8236,48,F,15,99,817000,49
8237,55,M,10,57,655000,45
8238,31,M,10,62,723000,47
8239,30,F,15,80,472000,171
8240,32,M,20,76,947000,211
8241,35,M,15,18,757000,12
8242,43,M,20,96,888000,150
8243,29,F,20,4,632000,-1
8244,48,F,20,28,236000,-2
8245,25,M,15,86,299000,31
8246,48,M,20,80,857000,181
8247,46,M,10,52,729000,103
8248,36,F,10,81,607000,44
8249,35,F,15,45,126000,0
8250,42,M,10,38,410000,115
8251,31,F,10,78,119000,80
8252,21,M,15,34,816000,60
8253,26,M,15,81,497000,142
8254,52,M,20,15,26000,126
8255,40,M,20,86,217000,70
8256,31,M,15,16,805000,121
8257,56,F,15,73,834000,102
8258,21,M,15,20,904000,-16
8259,53,M,10,46,99000,93
8260,33,M,15,20,115000,85
8261,26,F,10,5,636000,65
8262,26,M,20,88,980000,224
8263,59,M,10,70,661000,10
8264,28,M,15,92,11000,112
8265,25,M,10,13,311000,-28
8266,56,F,10,9,559000,108
8267,35,F,15,51,535000,81
8268,48,F,20,77,457000,82
8269,31,F,20,14,985000,63
8270,37,F,10,53,792000,58
8271,23,F,10,76,592000,76
8272,45,M,15,46,167000,-12
8273,31,F,10,94,756000,35
8274,43,M,20,35,788000,121
8275,42,M,15,98,588000,-32
8276,30,M,15,80,614000,-27
8277,57,F,10,8,23000,118
8278,40,M,15,14,513000,-9
8279,40,M,10,63,15000,90
8280,31,F,15,48,857000,73
8281,24,M,20,66,194000,118
8282,20,F,20,33,344000,124
8283,54,M,10,33,69000,95
8284,58,M,10,7,560000,-11
8285,35,M,20,59,675000,188
8286,41,M,10,79,242000,47
8287,32,F,15,58,320000,109
8288,28,F,10,4,107000,-23
8289,42,M,20,72,343000,-7
8290,41,F,10,45,445000,72
8291,35,M,10,86,240000,103
8292,46,M,20,82,970000,-10
8293,43,F,10,70,180000,61
8294,29,F,15,83,47000,-20
8295,56,M,15,20,575000,139
8296,37,F,20,59,786000,193
8297,48,F,10,50,411000,105
8298,23,F,10,56,688000,25
8299,40,F,10,12,290000,38
8300,31,M,15,18,772000,168
8301,32,F,20,80,372000,231
8302,38,M,15,41,766000,76
8303,55,M,10,94,157000,112
8304,56,F,20,72,17000,16
8305,47,F,10,61,127000,53
8306,59,M,20,5,73000,148
8307,57,F,15,10,278000,-36
8308,33,M,20,39,200000,194
8309,24,F,15,76,892000,-3
8310,32,F,20,99,864000,144
8311,30,F,20,25,994000,219
8312,21,M,15,57,860000,67
8313,21,M,20,3,444000,44
8314,20,F,20,71,182000,69
8315,34,F,20,41,522000,192
8316,44,F,20,9,455000,-13
8317,28,M,10,17,972000,97
8318,55,F,20,24,580000,175
8319,20,M,15,40,83000,165
8320,39,M,10,84,362000,82
8321,56,M,20,34,164000,221
8322,45,M,15,37,686000,91
8323,46,F,10,4,24000,31
8324,37,M,10,5,146000,-22
8325,28,M,10,75,39000,46
8326,26,M,10,67,86000,65
8327,41,M,20,60,285000,39
8328,59,M,20,31,416000,218
8329,22,M,10,48,951000,-17
8330,59,M,20,73,961000,26
8331,39,M,20,35,220000,110
8332,34,M,15,65,555000,134
8333,51,F,20,51,482000,115
8334,30,M,20,6,493000,121
8335,56,M,20,79,773000,14
8336,46,M,10,88,136000,47
8337,36,F,10,19,420000,-34
8338,32,F,20,34,349000,64
8339,33,M,20,88,743000,66
8340,52,F,10,26,959000,37
8341,46,F,20,16,227000,167
8342,30,F,20,30,466000,23
8343,41,M,20,58,915000,-34
8344,30,M,15,27,655000,179
8345,23,M,10,76,441000,114
8346,28,M,20,73,181000,63
8347,48,M,20,35,775000,86
8348,24,M,10,26,604000,93
8349,48,M,10,52,763000,-10
8350,40,F,20,21,516000,50
8351,52,M,15,60,623000,19
8352,54,M,15,45,41000,1
8353,30,M,15,56,954000,159
8354,33,F,20,25,311000,233
8355,29,F,15,91,256000,34
8356,21,F,10,68,793000,8
8357,47,M,20,54,503000,160
8358,23,M,15,13,152000,169
8359,35,F,15,48,598000,-4
8360,42,M,10,65,490000,38
8361,26,F,10,77,168000,-13
8362,29,F,20,25,113000,147
8363,25,F,10,14,707000,3
8364,25,M,10,78,36000,95
8365,50,F,10,95,846000,13
8366,25,F,20,71,174000,111
8367,34,F,10,71,189000,83
8368,29,F,20,67,676000,52
8369,26,M,15,25,941000,8
8370,24,M,10,41,940000,13
8371,57,M,20,4,526000,106
8372,58,M,10,96,485000,107
8373,34,M,15,47,495000,44
8374,22,M,15,93,517000,11
8375,27,M,15,28,573000,-17
8376,56,M,15,99,496000,87
8377,20,M,20,54,743000,196
8378,50,F,15,55,698000,155
8379,51,F,10,25,800000,89
8380,27,F,10,49,654000,-8
8381,53,M,15,23,440000,175
8382,44,F,15,92,677000,137
8383,30,F,10,3,149000,-20
8384,33,F,10,71,639000,111
8385,34,F,20,55,984000,111
8386,35,F,20,57,208000,-27
8387,38,F,10,72,180000,55
8388,34,M,20,33,714000,150
8389,31,F,10,28,694000,102
8390,50,F,15,25,848000,-10
8391,36,M,15,80,213000,77
8392,26,M,10,93,38000,19
8393,42,F,20,89,79000,195
8394,49,M,10,18,825000,15
8395,22,F,20,10,695000,83
8396,28,F,15,91,95000,60
8397,40,M,20,74,553000,76
8398,40,M,20,8,232000,-26
8399,49,F,20,27,16000,197
8400,58,M,10,81,746000,69
8401,33,M,20,56,566000,226
8402,40,F,10,22,28000,106
8403,35,M,20,33,747000,176
8404,22,F,20,28,439000,148
8405,26,M,10,46,356000,-33
8406,32,M,10,21,627000,39
8407,35,F,20,51,564000,16
8408,42,F,10,4,725000,94
8409,46,M,20,65,515000,20
8410,26,F,20,69,630000,210
8411,43,F,20,49,732000,-16
8412,47,F,10,64,543000,-2
8413,39,F,15,64,421000,93
8414,49,F,20,46,105000,162
8415,39,F,20,48,947000,112
8416,52,M,10,10,531000,7
8417,39,M,10,86,984000,102
8418,49,M,10,86,954000,80
8419,48,F,10,9,759000,-18
8420,22,F,15,84,447000,96
8421,26,M,15,49,60000,-2
8422,35,F,10,95,807000,66
8423,59,F,15,80,930000,167
8424,45,M,20,30,941000,-8
8425,49,F,10,34,99000,105
8426,52,M,10,55,247000,106
8427,32,F,15,85,236000,-21
8428,28,F,15,54,684000,20
8429,39,F,15,71,29000,91
8430,59,M,10,83,237000,61
8431,21,F,20,51,340000,235
8432,46,F,20,22,775000,83
8433,33,F,10,36,740000,-20
8434,59,M,15,73,267000,109
8435,22,F,10,54,83000,115
8436,40,F,10,82,949000,8
8437,55,F,10,65,710000,58
8438,55,F,15,23,802000,-22
8439,25,M,15,27,783000,126
8440,46,M,20,4,74000,92
8441,38,M,15,37,30000,146
8442,40,F,20,55,997000,-3
8443,51,F,10,78,186000,26
8444,46,M,10,10,220000,-31
8445,37,M,10,92,966000,24
8446,30,M,15,41,804000,140
8447,55,F,15,53,108000,113
8448,38,M,10,58,196000,40
8449,26,F,15,16,602000,91
8450,55,M,15,14,189000,126
8451,43,M,20,12,532000,224
8452,27,M,20,43,876000,49
8453,21,F,20,68,66000,68
8454,42,F,10,97,656000,92
8455,43,M,20,42,754000,30
8456,24,M,10,5,860000,37
8457,37,M,10,47,479000,32
8458,34,F,20,98,624000,21
8459,24,F,10,26,994000,-2
8460,56,M,20,13,223000,-25
8461,32,M,20,42,396000,144
8462,58,M,20,30,929000,39
8463,20,F,20,30,404000,19
8464,45,F,10,26,277000,111
8465,25,M,15,17,161000,-15
8466,26,M,15,57,992000,-9
8467,39,F,15,3,885000,42
8468,39,M,15,40,340000,124
8469,51,M,10,28,106000,67
8470,21,F,10,17,10000,32
8471,55,M,15,41,385000,79
8472,54,F,20,88,463000,48
8473,38,M,15,3,986000,-19
8474,43,F,10,25,658000,46
8475,47,M,15,91,588000,139
8476,52,M,15,55,557000,53
8477,59,M,15,21,175000,143
8478,33,F,15,81,182000,21
8479,20,M,10,81,983000,50
8480,51,F,20,13,483000,43
8481,55,F,15,46,576000,158
8482,21,M,10,28,994000,105
8483,23,M,10,49,835000,110
8484,21,F,20,84,388000,102
8485,42,F,20,87,11000,-22
8486,46,M,15,95,729000,93
8487,59,F,10,94,986000,95
8488,44,F,20,62,91000,78
8489,56,F,20,45,890000,233
8490,54,M,15,49,934000,66
8491,48,M,15,64,774000,64
8492,46,F,15,31,901000,86
8493,50,F,15,70,823000,68
8494,29,F,20,46,331000,143
8495,38,M,10,48,118000,70
8496,56,F,15,17,387000,143
8497,25,F,15,92,707000,62
8498,52,F,15,72,320000,-23
8499,20,M,10,22,982000,63
8500,35,F,10,50,486000,36
8501,35,M,20,54,504000,36
8502,55,F,10,79,189000,-5
8503,42,M,10,94,289000,38
8504,52,F,20,66,884000,222
8505,37,F,20,75,527000,212
8506,22,F,10,28,658000,110
8507,20,F,10,69,580000,42
8508,27,F,20,45,619000,132
8509,24,M,15,65,408000,-34
8510,44,F,15,14,948000,53
8511,20,M,15,6,500000,76
8512,33,M,20,93,589000,196
8513,39,F,10,14,232000,60
8514,41,M,20,4,789000,153
8515,39,M,10,57,569000,119
8516,34,M,20,7,222000,8
8517,41,F,15,53,35000,23
8518,50,M,20,17,917000,180
8519,24,M,20,84,135000,141
8520,53,F,20,97,969000,134
8521,52,M,10,12,571000,117
8522,46,F,15,18,968000,103
8523,48,M,10,1,627000,86
8524,36,M,20,65,347000,59
8525,38,M,15,13,522000,89
8526,58,F,10,97,420000,87
8527,21,F,10,28,959000,65
8528,25,M,20,34,384000,161
8529,28,F,20,37,517000,215
8530,26,M,10,58,490000,78
8531,40,M,15,69,747000,77
8532,23,F,15,93,409000,143
8533,56,M,10,74,570000,117
8534,53,F,15,38,55000,104
8535,54,F,20,26,118000,120
8536,25,M,15,85,447000,51
8537,37,M,10,80,500000,31
8538,51,M,10,38,809000,5
8539,36,F,15,30,547000,77
8540,48,F,15,60,32000,56
8541,52,F,15,8,458000,-32
8542,47,M,20,78,182000,83
8543,52,F,15,27,697000,-1
8544,35,M,20,25,302000,61
8545,57,F,10,38,219000,10
8546,33,M,20,46,745000,232
8547,42,M,10,84,634000,-7
8548,50,F,15,43,818000,161
8549,27,F,10,38,34000,88
8550,29,M,10,58,377000,33
8551,35,M,20,34,430000,165
8552,37,M,10,16,867000,95
8553,31,M,20,95,204000,6
8554,31,F,10,73,511000,106
8555,58,M,10,50,523000,64
8556,33,F,15,28,634000,-19
8557,31,F,20,20,976000,57
8558,54,F,10,27,124000,34
8559,20,M,15,40,44000,148
8560,38,M,15,26,949000,16
8561,52,M,20,93,415000,132
8562,40,M,15,36,706000,28
8563,28,M,10,28,415000,26
8564,49,M,20,91,672000,58
8565,36,F,20,81,391000,81
8566,22,M,15,3,72000,19
8567,22,F,15,47,908000,4
8568,30,M,20,1,653000,22
8569,24,M,20,4,554000,226
8570,53,F,15,65,922000,91
8571,46,F,15,69,873000,87
8572,37,M,10,14,551000,59
8573,57,M,10,10,70000,24
8574,27,M,15,41,616000,-31
8575,50,M,10,61,564000,7
8576,22,F,20,73,847000,234
8577,42,F,15,13,727000,-7
8578,38,M,10,57,672000,52
8579,23,F,10,95,36000,26
8580,24,M,15,65,243000,138
8581,55,F,20,95,721000,102
8582,47,M,20,63,226000,-9
8583,26,F,10,86,622000,51
8584,38,M,10,62,474000,46
8585,56,F,10,52,835000,106
8586,43,F,10,68,892000,117
8587,52,F,20,26,937000,-8
8588,55,F,20,41,524000,101
8589,54,F,15,71,549000,175
8590,25,F,15,95,256000,-34
8591,22,F,10,10,477000,57
8592,49,F,20,58,742000,33
8593,36,F,15,66,935000,90
8594,38,M,20,42,999000,-34
8595,47,F,10,51,315000,50
8596,22,F,20,28,776000,82
8597,32,F,10,86,471000,48
8598,48,M,20,42,246000,9
8599,25,M,10,40,998000,-15
8600,33,M,20,64,423000,130
8601,50,F,15,52,169000,119
8602,51,F,20,10,132000,83
8603,23,F,20,90,994000,197
8604,58,M,10,93,574000,29
8605,29,F,20,87,182000,181
8606,20,M,20,100,199000,211
8607,31,F,15,44,302000,31
8608,21,M,10,14,106000,39
8609,34,M,20,50,151000,183
8610,43,M,10,61,109000,-17
8611,27,F,15,89,896000,-12
8612,44,F,15,59,765000,129
8613,27,M,20,57,797000,185
8614,39,M,10,14,340000,-17
8615,22,F,15,5,64000,32
8616,53,M,20,37,591000,-30
8617,56,F,10,58,383000,42
8618,47,M,10,62,973000,28
8619,30,F,15,60,250000,-35
8620,45,F,10,3,561000,-3
8621,34,F,15,78,997000,111
8622,36,M,15,41,555000,152
8623,56,M,20,87,449000,229
8624,50,M,15,66,654000,173
8625,21,M,10,94,275000,73
8626,48,M,15,99,61000,156
8627,52,M,10,47,298000,69
8628,25,M,20,55,463000,86
8629,55,M,15,53,473000,-16
8630,27,M,10,43,469000,100
8631,44,M,15,29,545000,2
8632,45,F,20,27,668000,108
8633,35,F,10,15,178000,46
8634,50,M,10,77,801000,104
8635,41,M,20,2,280000,185
8636,55,M,20,26,115000,194
8637,35,M,15,67,149000,164
8638,30,M,20,35,463000,26
8639,32,M,10,49,442000,63
8640,48,M,20,29,123000,213
8641,20,F,20,89,812000,175
8642,36,M,15,24,486000,12
8643,44,M,10,60,467000,25
8644,32,M,10,41,536000,97
8645,36,F,10,38,733000,94
8646,34,M,10,60,726000,20
8647,26,F,15,28,39000,12
8648,51,M,15,66,188000,130
8649,30,F,10,87,60000,33
8650,38,F,10,38,379000,75
8651,53,F,15,59,910000,27
8652,50,F,20,11,506000,69
8653,43,M,10,52,708000,101
8654,20,M,20,93,670000,-13
8655,56,F,10,42,583000,-3
8656,46,M,10,93,999000,80
8657,49,M,10,22,968000,103
8658,56,F,20,100,330000,155
8659,29,F,20,96,46000,-33
8660,59,F,15,7,79000,99
8661,47,F,20,76,371000,130
8662,49,M,10,82,203000,79
8663,28,F,10,94,514000,84
8664,57,M,20,13,802000,1
8665,47,F,10,33,764000,110
8666,42,F,15,29,540000,134
8667,21,M,20,91,942000,74
8668,45,F,10,81,564000,62
8669,42,M,20,1,878000,204
8670,56,M,20,1,397000,29
8671,35,F,15,92,649000,178
8672,50,M,20,25,363000,138
8673,57,F,15,64,963000,33
8674,58,M,20,0,450000,188
8675,29,M,15,59,341000,39
8676,44,M,15,35,487000,125
8677,43,M,15,81,491000,29
8678,59,M,20,91,361000,-12
