point_id,age_at_entry,sex,policy_term,policy_count,sum_assured
7920,43,F,20,1,391000
7921,25,M,15,1,89000
7922,29,F,15,1,945000
7923,25,F,20,1,812000
7924,55,M,15,1,879000
7925,48,F,15,1,775000
7926,33,M,10,1,478000
7927,37,F,15,1,762000
7928,36,F,10,1,334000
7929,44,M,20,1,711000
7930,49,F,15,1,332000
7931,33,M,15,1,429000
7932,54,M,10,1,848000
7933,59,M,10,1,113000
7934,27,F,20,1,156000
7935,50,F,20,1,299000
7936,25,F,15,1,173000
7937,32,F,10,1,744000
7938,49,M,20,1,358000
7939,34,M,10,1,886000
7940,23,F,15,1,92000
7941,31,F,10,1,794000
7942,37,M,15,1,49000
7943,43,F,15,1,629000
7944,37,M,15,1,763000
7945,42,F,10,1,543000
7946,39,M,10,1,66000
7947,53,M,10,1,835000
7948,53,M,20,1,422000
7949,30,M,10,1,567000
7950,46,M,10,1,875000
7951,47,F,15,1,531000
7952,26,F,20,1,632000
7953,37,M,20,1,340000
7954,56,M,20,1,734000
7955,24,F,15,1,484000
7956,47,F,15,1,603000
7957,34,F,20,1,668000
7958,44,F,10,1,966000
7959,45,M,20,1,229000
7960,57,M,20,1,232000
7961,36,M,20,1,178000
7962,36,F,20,1,990000
7963,42,M,10,1,519000
7964,29,F,20,1,611000
7965,42,M,20,1,779000
7966,47,M,10,1,348000
7967,42,F,15,1,71000
7968,31,M,10,1,854000
7969,52,M,20,1,630000
7970,37,M,10,1,74000
7971,31,M,15,1,56000
7972,58,F,20,1,955000
7973,42,M,20,1,29000
7974,25,M,20,1,26000
7975,38,M,10,1,597000
7976,57,M,10,1,365000
7977,51,F,15,1,757000
7978,29,F,10,1,943000
7979,47,M,20,1,945000
7980,39,F,10,1,592000
7981,45,F,20,1,424000
7982,23,F,15,1,757000
7983,21,M,15,1,734000
7984,47,M,10,1,735000
7985,35,M,10,1,953000
7986,37,M,20,1,951000
7987,21,M,15,1,669000
7988,41,M,10,1,329000
7989,58,M,20,1,300000
7990,34,F,20,1,820000
7991,51,M,20,1,725000
7992,27,F,20,1,792000
7993,29,F,10,1,41000
7994,37,M,15,1,343000
7995,39,M,20,1,178000
7996,52,F,15,1,791000
7997,40,M,10,1,223000
7998,49,M,20,1,890000
7999,48,F,20,1,154000
8000,51,F,20,1,740000
8001,30,M,10,1,768000
8002,50,M,15,1,904000
8003,31,F,10,1,522000
8004,25,M,10,1,310000
8005,49,M,20,1,424000
8006,42,F,20,1,826000
8007,35,F,15,1,35000
8008,20,F,15,1,201000
8009,20,M,20,1,113000
8010,51,F,15,1,333000
8011,46,M,20,1,425000
8012,28,F,15,1,883000
8013,51,M,20,1,195000
8014,56,M,10,1,87000
8015,45,F,10,1,799000
8016,50,M,10,1,267000
8017,21,M,10,1,959000
8018,25,M,10,1,481000
8019,37,F,15,1,759000
8020,52,M,10,1,321000
8021,44,M,10,1,40000
8022,39,F,10,1,243000
8023,20,M,20,1,91000
8024,59,M,10,1,911000
8025,28,M,10,1,932000
8026,58,M,15,1,494000
8027,32,F,15,1,729000
8028,42,M,20,1,282000
8029,44,F,20,1,338000
8030,39,M,10,1,572000
8031,54,F,10,1,477000
8032,46,F,20,1,197000
8033,39,F,20,1,546000
8034,42,M,20,1,279000
8035,54,F,10,1,41000
8036,43,M,20,1,845000
8037,23,F,15,1,680000
8038,50,M,20,1,849000
8039,20,M,15,1,925000
8040,46,M,10,1,595000
8041,37,M,15,1,192000
8042,58,M,15,1,272000
8043,49,F,15,1,146000
8044,45,F,20,1,915000
8045,28,M,15,1,174000
8046,21,M,15,1,359000
8047,31,F,10,1,848000
8048,51,M,20,1,578000
8049,59,F,15,1,305000
8050,36,F,20,1,635000
8051,58,F,10,1,579000
8052,54,F,10,1,11000
8053,53,M,20,1,309000
8054,41,M,20,1,516000
8055,29,F,15,1,182000
8056,36,M,15,1,428000
8057,31,M,20,1,419000
8058,52,M,20,1,708000
8059,35,M,15,1,353000
8060,35,M,20,1,359000
8061,48,M,20,1,823000
8062,26,M,15,1,339000
8063,49,M,20,1,813000
8064,55,F,20,1,972000
8065,32,M,20,1,820000
8066,29,M,20,1,340000
8067,42,M,15,1,482000
8068,59,F,15,1,954000
8069,59,M,10,1,903000
8070,25,M,20,1,669000
8071,32,M,10,1,160000
8072,21,M,20,1,661000
8073,21,M,10,1,980000
8074,53,M,10,1,519000
8075,54,F,15,1,496000
8076,54,M,20,1,858000
8077,46,M,10,1,247000
8078,31,M,10,1,21000
8079,29,M,20,1,745000
8080,51,M,10,1,27000
8081,54,M,20,1,700000
8082,23,M,20,1,759000
8083,41,F,10,1,778000
8084,37,F,20,1,64000
8085,22,M,15,1,606000
8086,52,M,20,1,182000
8087,56,F,20,1,121000
8088,26,M,20,1,402000
8089,40,M,20,1,820000
8090,24,F,20,1,918000
8091,33,M,15,1,837000
8092,55,F,15,1,133000
8093,53,F,20,1,911000
8094,54,F,15,1,844000
8095,52,M,20,1,296000
8096,33,F,20,1,888000
8097,45,M,15,1,91000
8098,24,F,15,1,714000
8099,38,F,15,1,162000
8100,31,M,10,1,192000
8101,28,F,10,1,446000
8102,44,F,15,1,474000
8103,50,M,20,1,97000
8104,33,F,10,1,212000
8105,21,F,15,1,479000
8106,45,F,10,1,905000
8107,56,M,15,1,125000
8108,56,M,10,1,596000
8109,46,F,15,1,579000
8110,36,M,15,1,185000
8111,28,F,20,1,966000
8112,56,M,15,1,612000
8113,52,F,15,1,93000
8114,51,M,15,1,550000
8115,27,F,10,1,719000
8116,43,F,20,1,951000
8117,37,F,10,1,754000
8118,30,M,15,1,834000
8119,38,M,20,1,451000
8120,48,M,15,1,390000
8121,40,F,15,1,829000
8122,53,M,15,1,194000
8123,36,M,15,1,932000
8124,25,F,20,1,216000
8125,33,F,15,1,180000
8126,46,F,10,1,704000
8127,30,F,10,1,427000
8128,37,F,10,1,620000
8129,37,M,20,1,252000
8130,50,M,15,1,616000
8131,32,F,15,1,287000
8132,22,M,20,1,450000
8133,34,F,10,1,841000
8134,48,F,20,1,206000
8135,37,M,10,1,295000
8136,52,M,10,1,837000
8137,48,M,20,1,266000
8138,30,M,20,1,708000
8139,36,M,15,1,78000
8140,24,M,15,1,520000
8141,44,M,10,1,285000
8142,34,M,10,1,38000
8143,39,M,15,1,518000
8144,55,M,15,1,923000
8145,49,M,10,1,319000
8146,48,F,10,1,420000
8147,45,M,10,1,590000
8148,56,F,15,1,53000
8149,55,F,20,1,476000
8150,27,F,15,1,148000
8151,36,M,20,1,156000
8152,35,F,20,1,583000
8153,57,M,20,1,792000
8154,57,M,20,1,195000
8155,43,F,20,1,913000
8156,24,F,10,1,255000
8157,35,M,15,1,100000
8158,33,M,15,1,851000
8159,36,M,15,1,274000
8160,49,F,20,1,696000
8161,48,M,15,1,609000
8162,31,M,10,1,265000
8163,54,M,10,1,341000
8164,53,F,15,1,32000
8165,51,M,10,1,433000
8166,57,F,10,1,20000
8167,34,F,10,1,299000
8168,22,F,15,1,895000
8169,34,F,10,1,257000
8170,28,F,20,1,452000
8171,30,M,20,1,587000
8172,41,M,20,1,403000
8173,29,F,15,1,721000
8174,49,M,15,1,394000
8175,32,F,15,1,29000
8176,32,M,15,1,198000
8177,41,F,20,1,160000
8178,33,F,15,1,432000
8179,20,M,15,1,958000
8180,27,F,10,1,475000
8181,45,F,15,1,895000
8182,54,M,15,1,975000
8183,53,M,20,1,433000
8184,56,M,15,1,335000
8185,58,F,20,1,737000
8186,25,F,15,1,328000
8187,21,M,15,1,355000
8188,38,M,15,1,774000
8189,59,F,20,1,194000
8190,27,F,15,1,993000
8191,55,F,20,1,163000
8192,31,M,10,1,632000
8193,45,M,20,1,114000
8194,34,M,20,1,291000
8195,39,M,10,1,392000
8196,45,M,15,1,260000
8197,34,F,10,1,384000
8198,23,M,15,1,701000
8199,21,M,10,1,88000
8200,57,F,20,1,209000
8201,42,F,20,1,540000
8202,51,M,10,1,405000
8203,31,F,10,1,435000
8204,21,F,15,1,502000
8205,59,F,20,1,827000
8206,20,M,10,1,857000
8207,40,F,15,1,926000
8208,46,F,20,1,614000
8209,45,F,20,1,27000
8210,43,M,20,1,845000
8211,55,M,20,1,552000
8212,39,F,15,1,19000
8213,41,F,15,1,137000
8214,46,M,10,1,603000
8215,41,M,10,1,54000
8216,49,M,10,1,426000
8217,21,F,10,1,91000
8218,48,M,15,1,409000
8219,52,F,15,1,505000
8220,57,M,10,1,446000
8221,48,F,10,1,168000
8222,36,F,10,1,869000
8223,36,F,15,1,134000
8224,36,M,10,1,591000
8225,59,M,10,1,108000
8226,28,M,15,1,674000
8227,54,F,20,1,999000
8228,20,F,10,1,386000
8229,46,F,15,1,180000
8230,55,M,15,1,714000
8231,49,F,20,1,108000
8232,32,M,15,1,886000
8233,46,M,15,1,363000
8234,36,F,10,1,791000
8235,35,F,20,1,374000
8236,48,F,15,1,817000
8237,55,M,10,1,655000
8238,31,M,10,1,723000
8239,30,F,15,1,472000
8240,32,M,20,1,947000
8241,35,M,15,1,757000
8242,43,M,20,1,888000
8243,29,F,20,1,632000
8244,48,F,20,1,236000
8245,25,M,15,1,299000
8246,48,M,20,1,857000
8247,46,M,10,1,729000
8248,36,F,10,1,607000
8249,35,F,15,1,126000
8250,42,M,10,1,410000
8251,31,F,10,1,119000
8252,21,M,15,1,816000
8253,26,M,15,1,497000
8254,52,M,20,1,26000
8255,40,M,20,1,217000
8256,31,M,15,1,805000
8257,56,F,15,1,834000
8258,21,M,15,1,904000
8259,53,M,10,1,99000
8260,33,M,15,1,115000
8261,26,F,10,1,636000
8262,26,M,20,1,980000
8263,59,M,10,1,661000
8264,28,M,15,1,11000
8265,25,M,10,1,311000
8266,56,F,10,1,559000
8267,35,F,15,1,535000
8268,48,F,20,1,457000
8269,31,F,20,1,985000
8270,37,F,10,1,792000
8271,23,F,10,1,592000
8272,45,M,15,1,167000
8273,31,F,10,1,756000
8274,43,M,20,1,788000
8275,42,M,15,1,588000
8276,30,M,15,1,614000
8277,57,F,10,1,23000
8278,40,M,15,1,513000
8279,40,M,10,1,15000
8280,31,F,15,1,857000
8281,24,M,20,1,194000
8282,20,F,20,1,344000
8283,54,M,10,1,69000
8284,58,M,10,1,560000
8285,35,M,20,1,675000
8286,41,M,10,1,242000
8287,32,F,15,1,320000
8288,28,F,10,1,107000
8289,42,M,20,1,343000
8290,41,F,10,1,445000
8291,35,M,10,1,240000
8292,46,M,20,1,970000
8293,43,F,10,1,180000
8294,29,F,15,1,47000
8295,56,M,15,1,575000
8296,37,F,20,1,786000
8297,48,F,10,1,411000
8298,23,F,10,1,688000
8299,40,F,10,1,290000
8300,31,M,15,1,772000
8301,32,F,20,1,372000
8302,38,M,15,1,766000
8303,55,M,10,1,157000
8304,56,F,20,1,17000
8305,47,F,10,1,127000
8306,59,M,20,1,73000
8307,57,F,15,1,278000
8308,33,M,20,1,200000
8309,24,F,15,1,892000
8310,32,F,20,1,864000
8311,30,F,20,1,994000
8312,21,M,15,1,860000
8313,21,M,20,1,444000
8314,20,F,20,1,182000
8315,34,F,20,1,522000
8316,44,F,20,1,455000
8317,28,M,10,1,972000
8318,55,F,20,1,580000
8319,20,M,15,1,83000
8320,39,M,10,1,362000
8321,56,M,20,1,164000
8322,45,M,15,1,686000
8323,46,F,10,1,24000
8324,37,M,10,1,146000
8325,28,M,10,1,39000
8326,26,M,10,1,86000
8327,41,M,20,1,285000
8328,59,M,20,1,416000
8329,22,M,10,1,951000
8330,59,M,20,1,961000
8331,39,M,20,1,220000
8332,34,M,15,1,555000
8333,51,F,20,1,482000
8334,30,M,20,1,493000
8335,56,M,20,1,773000
8336,46,M,10,1,136000
8337,36,F,10,1,420000
8338,32,F,20,1,349000
8339,33,M,20,1,743000
8340,52,F,10,1,959000
8341,46,F,20,1,227000
8342,30,F,20,1,466000
8343,41,M,20,1,915000
8344,30,M,15,1,655000
8345,23,M,10,1,441000
8346,28,M,20,1,181000
8347,48,M,20,1,775000
8348,24,M,10,1,604000
8349,48,M,10,1,763000
8350,40,F,20,1,516000
8351,52,M,15,1,623000
8352,54,M,15,1,41000
8353,30,M,15,1,954000
8354,33,F,20,1,311000
8355,29,F,15,1,256000
8356,21,F,10,1,793000
8357,47,M,20,1,503000
8358,23,M,15,1,152000
8359,35,F,15,1,598000
8360,42,M,10,1,490000
8361,26,F,10,1,168000
8362,29,F,20,1,113000
8363,25,F,10,1,707000
8364,25,M,10,1,36000
8365,50,F,10,1,846000
8366,25,F,20,1,174000
8367,34,F,10,1,189000
8368,29,F,20,1,676000
8369,26,M,15,1,941000
8370,24,M,10,1,940000
8371,57,M,20,1,526000
8372,58,M,10,1,485000
8373,34,M,15,1,495000
8374,22,M,15,1,517000
8375,27,M,15,1,573000
8376,56,M,15,1,496000
8377,20,M,20,1,743000
8378,50,F,15,1,698000
8379,51,F,10,1,800000
8380,27,F,10,1,654000
8381,53,M,15,1,440000
8382,44,F,15,1,677000
8383,30,F,10,1,149000
8384,33,F,10,1,639000
8385,34,F,20,1,984000
8386,35,F,20,1,208000
8387,38,F,10,1,180000
8388,34,M,20,1,714000
8389,31,F,10,1,694000
8390,50,F,15,1,848000
8391,36,M,15,1,213000
8392,26,M,10,1,38000
8393,42,F,20,1,79000
8394,49,M,10,1,825000
8395,22,F,20,1,695000
8396,28,F,15,1,95000
8397,40,M,20,1,553000
8398,40,M,20,1,232000
8399,49,F,20,1,16000
8400,58,M,10,1,746000
8401,33,M,20,1,566000
8402,40,F,10,1,28000
8403,35,M,20,1,747000
8404,22,F,20,1,439000
8405,26,M,10,1,356000
8406,32,M,10,1,627000
8407,35,F,20,1,564000
8408,42,F,10,1,725000
8409,46,M,20,1,515000
8410,26,F,20,1,630000
8411,43,F,20,1,732000
8412,47,F,10,1,543000
8413,39,F,15,1,421000
8414,49,F,20,1,105000
8415,39,F,20,1,947000
8416,52,M,10,1,531000
8417,39,M,10,1,984000
8418,49,M,10,1,954000
8419,48,F,10,1,759000
8420,22,F,15,1,447000
8421,26,M,15,1,60000
8422,35,F,10,1,807000
8423,59,F,15,1,930000
8424,45,M,20,1,941000
8425,49,F,10,1,99000
8426,52,M,10,1,247000
8427,32,F,15,1,236000
8428,28,F,15,1,684000
8429,39,F,15,1,29000
8430,59,M,10,1,237000
8431,21,F,20,1,340000
8432,46,F,20,1,775000
8433,33,F,10,1,740000
8434,59,M,15,1,267000
8435,22,F,10,1,83000
8436,40,F,10,1,949000
8437,55,F,10,1,710000
8438,55,F,15,1,802000
8439,25,M,15,1,783000
8440,46,M,20,1,74000
8441,38,M,15,1,30000
8442,40,F,20,1,997000
8443,51,F,10,1,186000
8444,46,M,10,1,220000
8445,37,M,10,1,966000
8446,30,M,15,1,804000
8447,55,F,15,1,108000
8448,38,M,10,1,196000
8449,26,F,15,1,602000
8450,55,M,15,1,189000
8451,43,M,20,1,532000
8452,27,M,20,1,876000
8453,21,F,20,1,66000
8454,42,F,10,1,656000
8455,43,M,20,1,754000
8456,24,M,10,1,860000
8457,37,M,10,1,479000
8458,34,F,20,1,624000
8459,24,F,10,1,994000
8460,56,M,20,1,223000
8461,32,M,20,1,396000
8462,58,M,20,1,929000
8463,20,F,20,1,404000
8464,45,F,10,1,277000
8465,25,M,15,1,161000
8466,26,M,15,1,992000
8467,39,F,15,1,885000
8468,39,M,15,1,340000
8469,51,M,10,1,106000
8470,21,F,10,1,10000
8471,55,M,15,1,385000
8472,54,F,20,1,463000
8473,38,M,15,1,986000
8474,43,F,10,1,658000
8475,47,M,15,1,588000
8476,52,M,15,1,557000
8477,59,M,15,1,175000
8478,33,F,15,1,182000
8479,20,M,10,1,983000
8480,51,F,20,1,483000
8481,55,F,15,1,576000
8482,21,M,10,1,994000
8483,23,M,10,1,835000
8484,21,F,20,1,388000
8485,42,F,20,1,11000
8486,46,M,15,1,729000
8487,59,F,10,1,986000
8488,44,F,20,1,91000
8489,56,F,20,1,890000
8490,54,M,15,1,934000
8491,48,M,15,1,774000
8492,46,F,15,1,901000
8493,50,F,15,1,823000
8494,29,F,20,1,331000
8495,38,M,10,1,118000
8496,56,F,15,1,387000
8497,25,F,15,1,707000
8498,52,F,15,1,320000
8499,20,M,10,1,982000
8500,35,F,10,1,486000
8501,35,M,20,1,504000
8502,55,F,10,1,189000
8503,42,M,10,1,289000
8504,52,F,20,1,884000
8505,37,F,20,1,527000
8506,22,F,10,1,658000
8507,20,F,10,1,580000
8508,27,F,20,1,619000
8509,24,M,15,1,408000
8510,44,F,15,1,948000
8511,20,M,15,1,500000
8512,33,M,20,1,589000
8513,39,F,10,1,232000
8514,41,M,20,1,789000
8515,39,M,10,1,569000
8516,34,M,20,1,222000
8517,41,F,15,1,35000
8518,50,M,20,1,917000
8519,24,M,20,1,135000
8520,53,F,20,1,969000
8521,52,M,10,1,571000
8522,46,F,15,1,968000
8523,48,M,10,1,627000
8524,36,M,20,1,347000
8525,38,M,15,1,522000
8526,58,F,10,1,420000
8527,21,F,10,1,959000
8528,25,M,20,1,384000
8529,28,F,20,1,517000
8530,26,M,10,1,490000
8531,40,M,15,1,747000
8532,23,F,15,1,409000
8533,56,M,10,1,570000
8534,53,F,15,1,55000
8535,54,F,20,1,118000
8536,25,M,15,1,447000
8537,37,M,10,1,500000
8538,51,M,10,1,809000
8539,36,F,15,1,547000
8540,48,F,15,1,32000
8541,52,F,15,1,458000
8542,47,M,20,1,182000
8543,52,F,15,1,697000
8544,35,M,20,1,302000
8545,57,F,10,1,219000
8546,33,M,20,1,745000
8547,42,M,10,1,634000
8548,50,F,15,1,818000
8549,27,F,10,1,34000
8550,29,M,10,1,377000
8551,35,M,20,1,430000
8552,37,M,10,1,867000
8553,31,M,20,1,204000
8554,31,F,10,1,511000
8555,58,M,10,1,523000
8556,33,F,15,1,634000
8557,31,F,20,1,976000
8558,54,F,10,1,124000
8559,20,M,15,1,44000
8560,38,M,15,1,949000
8561,52,M,20,1,415000
8562,40,M,15,1,706000
8563,28,M,10,1,415000
8564,49,M,20,1,672000
8565,36,F,20,1,391000
8566,22,M,15,1,72000
8567,22,F,15,1,908000
8568,30,M,20,1,653000
8569,24,M,20,1,554000
8570,53,F,15,1,922000
8571,46,F,15,1,873000
8572,37,M,10,1,551000
8573,57,M,10,1,70000
8574,27,M,15,1,616000
8575,50,M,10,1,564000
8576,22,F,20,1,847000
8577,42,F,15,1,727000
8578,38,M,10,1,672000
8579,23,F,10,1,36000
8580,24,M,15,1,243000
8581,55,F,20,1,721000
8582,47,M,20,1,226000
8583,26,F,10,1,622000
8584,38,M,10,1,474000
8585,56,F,10,1,835000
8586,43,F,10,1,892000
8587,52,F,20,1,937000
8588,55,F,20,1,524000
8589,54,F,15,1,549000
8590,25,F,15,1,256000
8591,22,F,10,1,477000
8592,49,F,20,1,742000
8593,36,F,15,1,935000
8594,38,M,20,1,999000
8595,47,F,10,1,315000
8596,22,F,20,1,776000
8597,32,F,10,1,471000
8598,48,M,20,1,246000
8599,25,M,10,1,998000
8600,33,M,20,1,423000
8601,50,F,15,1,169000
8602,51,F,20,1,132000
8603,23,F,20,1,994000
8604,58,M,10,1,574000
8605,29,F,20,1,182000
8606,20,M,20,1,199000
8607,31,F,15,1,302000
8608,21,M,10,1,106000
8609,34,M,20,1,151000
8610,43,M,10,1,109000
8611,27,F,15,1,896000
8612,44,F,15,1,765000
8613,27,M,20,1,797000
8614,39,M,10,1,340000
8615,22,F,15,1,64000
8616,53,M,20,1,591000
8617,56,F,10,1,383000
8618,47,M,10,1,973000
8619,30,F,15,1,250000
8620,45,F,10,1,561000
8621,34,F,15,1,997000
8622,36,M,15,1,555000
8623,56,M,20,1,449000
8624,50,M,15,1,654000
8625,21,M,10,1,275000
8626,48,M,15,1,61000
8627,52,M,10,1,298000
8628,25,M,20,1,463000
8629,55,M,15,1,473000
8630,27,M,10,1,469000
8631,44,M,15,1,545000
8632,45,F,20,1,668000
8633,35,F,10,1,178000
8634,50,M,10,1,801000
8635,41,M,20,1,280000
8636,55,M,20,1,115000
8637,35,M,15,1,149000
8638,30,M,20,1,463000
8639,32,M,10,1,442000
8640,48,M,20,1,123000
8641,20,F,20,1,812000
8642,36,M,15,1,486000
8643,44,M,10,1,467000
8644,32,M,10,1,536000
8645,36,F,10,1,733000
8646,34,M,10,1,726000
8647,26,F,15,1,39000
8648,51,M,15,1,188000
8649,30,F,10,1,60000
8650,38,F,10,1,379000
8651,53,F,15,1,910000
8652,50,F,20,1,506000
8653,43,M,10,1,708000
8654,20,M,20,1,670000
8655,56,F,10,1,583000
8656,46,M,10,1,999000
8657,49,M,10,1,968000
8658,56,F,20,1,330000
8659,29,F,20,1,46000
8660,59,F,15,1,79000
8661,47,F,20,1,371000
8662,49,M,10,1,203000
8663,28,F,10,1,514000
8664,57,M,20,1,802000
8665,47,F,10,1,764000
8666,42,F,15,1,540000
8667,21,M,20,1,942000
8668,45,F,10,1,564000
8669,42,M,20,1,878000
8670,56,M,20,1,397000
8671,35,F,15,1,649000
8672,50,M,20,1,363000
8673,57,F,15,1,963000
8674,58,M,20,1,450000
8675,29,M,15,1,341000
8676,44,M,15,1,487000
8677,43,M,15,1,491000
8678,59,M,20,1,361000
8679,48,F,15,1,586000
8680,21,F,15,1,581000
8681,21,M,10,1,741000
8682,42,F,10,1,685000
8683,23,M,20,1,326000
8684,34,M,10,1,307000
8685,46,F,15,1,445000
8686,22,F,20,1,153000
8687,20,M,20,1,368000
8688,28,F,10,1,665000
8689,51,F,10,1,72000
8690,44,M,10,1,207000
8691,54,M,15,1,995000
8692,21,M,15,1,245000
8693,48,F,15,1,556000
8694,39,M,15,1,773000
8695,50,M,10,1,854000
8696,32,M,20,1,367000
8697,52,M,20,1,547000
8698,44,M,20,1,367000
8699,51,M,10,1,932000
8700,29,F,15,1,849000
8701,36,F,20,1,271000
8702,27,F,20,1,507000
8703,53,F,10,1,604000
8704,29,M,20,1,602000
8705,51,F,15,1,989000
8706,56,F,10,1,699000
8707,31,M,10,1,966000
8708,27,F,20,1,480000
8709,48,M,10,1,104000
8710,38,M,10,1,451000
8711,22,F,10,1,222000
8712,26,M,10,1,33000
8713,48,F,20,1,695000
8714,47,F,15,1,344000
8715,55,F,15,1,865000
8716,57,F,20,1,315000
8717,28,M,20,1,69000
8718,26,M,20,1,13000
8719,51,F,15,1,851000
8720,33,M,20,1,517000
8721,35,M,20,1,998000
8722,29,F,20,1,814000
8723,45,M,10,1,875000
8724,41,F,15,1,568000
8725,48,F,10,1,166000
8726,22,F,20,1,552000
8727,43,M,10,1,139000
8728,51,M,15,1,272000
8729,58,M,15,1,135000
8730,52,M,20,1,114000
8731,43,F,15,1,200000
8732,45,M,15,1,892000
8733,57,M,20,1,185000
8734,41,F,10,1,293000
8735,34,M,10,1,532000
8736,27,M,10,1,203000
8737,52,M,10,1,268000
8738,34,M,15,1,224000
8739,34,M,10,1,288000
8740,43,M,20,1,399000
8741,35,F,20,1,189000
8742,43,F,10,1,762000
8743,25,M,20,1,470000
8744,31,M,20,1,560000
8745,46,M,20,1,447000
8746,41,M,10,1,700000
8747,34,M,15,1,866000
8748,39,M,10,1,938000
8749,35,F,20,1,401000
8750,59,M,15,1,472000
8751,34,F,10,1,61000
8752,49,M,10,1,765000
8753,25,F,10,1,120000
8754,32,M,10,1,400000
8755,29,F,20,1,475000
8756,26,M,10,1,922000
8757,48,M,15,1,952000
8758,29,M,20,1,682000
8759,35,F,20,1,234000
8760,52,M,20,1,440000
8761,27,M,20,1,169000
8762,57,M,10,1,377000
8763,58,F,20,1,351000
8764,28,M,10,1,309000
8765,47,F,20,1,547000
8766,39,F,20,1,338000
8767,30,M,15,1,564000
8768,25,M,20,1,604000
8769,59,F,15,1,608000
8770,45,F,15,1,983000
8771,36,F,20,1,286000
8772,28,F,20,1,320000
8773,28,F,15,1,158000
8774,36,M,20,1,800000
8775,41,M,10,1,889000
8776,33,M,10,1,265000
8777,42,M,15,1,512000
8778,50,M,20,1,285000
8779,51,M,10,1,471000
8780,25,M,10,1,441000
8781,28,F,10,1,892000
8782,40,M,10,1,773000
8783,35,M,15,1,159000
8784,47,M,20,1,211000
8785,38,M,10,1,700000
8786,35,M,20,1,894000
8787,37,F,20,1,407000
8788,33,F,15,1,943000
8789,38,M,10,1,909000
8790,20,M,10,1,287000
8791,33,M,10,1,162000
8792,24,F,10,1,798000
8793,42,F,15,1,803000
8794,26,F,15,1,821000
8795,35,F,10,1,211000
8796,26,M,15,1,735000
8797,31,M,15,1,800000
8798,43,F,20,1,70000
8799,24,M,15,1,996000
8800,44,F,20,1,476000
8801,24,M,20,1,159000
8802,37,F,10,1,701000
8803,24,M,10,1,846000
8804,36,F,15,1,229000
8805,22,F,15,1,244000
8806,58,M,15,1,500000
8807,58,F,15,1,959000
8808,48,M,15,1,104000
8809,35,M,10,1,484000
8810,55,F,20,1,689000
8811,56,F,15,1,528000
8812,42,F,20,1,191000
8813,49,F,20,1,768000
8814,36,F,15,1,716000
8815,45,F,20,1,377000
8816,52,M,15,1,921000
8817,57,M,20,1,389000
8818,44,M,20,1,835000
8819,40,M,15,1,665000
8820,21,F,20,1,812000
8821,43,M,15,1,412000
8822,59,M,15,1,815000
8823,38,F,20,1,359000
8824,38,F,15,1,647000
8825,23,M,10,1,912000
8826,44,F,20,1,735000
8827,34,F,15,1,332000
8828,38,F,15,1,183000
8829,38,M,15,1,888000
8830,41,F,20,1,702000
8831,56,M,15,1,906000
8832,35,M,20,1,359000
8833,33,M,15,1,386000
8834,33,M,10,1,122000
8835,30,F,20,1,419000
8836,52,F,10,1,623000
8837,44,M,20,1,746000
8838,49,F,20,1,132000
8839,33,F,10,1,962000
8840,51,M,15,1,927000
8841,23,F,15,1,209000
8842,31,M,10,1,810000
8843,47,F,10,1,324000
8844,49,M,15,1,667000
8845,24,F,15,1,90000
8846,50,M,15,1,359000
8847,58,M,20,1,917000
8848,59,F,10,1,372000
8849,33,F,10,1,187000
8850,50,F,20,1,590000
8851,47,M,15,1,523000
8852,36,F,10,1,498000
8853,50,M,10,1,132000
8854,40,F,10,1,414000
8855,26,F,15,1,533000
8856,32,M,10,1,287000
8857,26,M,15,1,599000
8858,21,F,10,1,660000
8859,28,M,10,1,759000
8860,26,M,20,1,638000
8861,31,F,15,1,790000
8862,45,M,10,1,267000
8863,50,F,15,1,366000
8864,41,F,10,1,676000
8865,32,M,10,1,481000
8866,33,F,10,1,708000
8867,52,M,20,1,882000
8868,44,F,20,1,887000
8869,30,M,15,1,342000
8870,38,M,15,1,807000
8871,35,F,20,1,183000
8872,35,F,20,1,762000
8873,54,F,15,1,754000
8874,39,F,20,1,607000
8875,56,M,15,1,433000
8876,29,M,10,1,935000
8877,26,M,10,1,768000
8878,38,M,10,1,21000
8879,32,F,15,1,383000
8880,41,F,15,1,17000
8881,27,M,20,1,85000
8882,25,M,15,1,668000
8883,58,M,15,1,168000
8884,31,F,15,1,491000
8885,23,F,10,1,305000
8886,55,M,15,1,762000
8887,51,F,20,1,770000
8888,43,M,10,1,197000
8889,27,F,15,1,694000
8890,33,F,15,1,77000
8891,21,M,10,1,349000
8892,21,F,20,1,679000
8893,57,F,15,1,748000
8894,31,F,15,1,682000
8895,50,M,20,1,168000
8896,24,F,20,1,948000
8897,44,M,20,1,506000
8898,57,M,10,1,209000
8899,49,F,20,1,851000
8900,40,F,15,1,714000
8901,47,F,15,1,428000
8902,21,M,10,1,773000
8903,33,F,20,1,280000
8904,42,M,15,1,533000
8905,34,F,10,1,693000
8906,42,M,10,1,613000
8907,31,F,15,1,993000
8908,36,M,20,1,657000
8909,57,M,20,1,751000
8910,44,F,20,1,600000
8911,21,F,15,1,229000
8912,54,F,10,1,325000
8913,59,M,20,1,205000
8914,27,M,15,1,273000
8915,37,F,10,1,309000
8916,25,M,10,1,417000
