spec_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth,premium_pp,av_pp_init,accum_prem_init_pp
C,65,F,11,319.4,588916,0,575835,0,0
B,52,F,11,113.2,408353,0,332987,0,0
A,32,F,14,269.3,378803,0,296746,0,0
A,52,F,10,885.5,364705,0,308137,0,0
A,53,F,18,474.5,406007,0,359124,0,0
B,39,M,15,687.4,563156,0,541960,0,0
D,55,F,10,224.5,698622,0,628915,0,0
A,67,M,8,442.0,673470,0,626291,0,0
D,35,M,13,526.7,579859,0,527581,0,0
C,20,F,7,689.7,564771,0,507536,0,0
C,52,M,12,491.3,526032,0,454441,0,0
D,44,M,13,968.3,631671,0,567856,0,0
C,35,M,19,382.8,345160,0,281711,0,0
C,53,F,5,703.7,530781,0,446274,0,0
D,70,M,10,974.2,597656,0,510097,0,0
B,23,M,18,267.0,563155,0,536576,0,0
A,49,F,13,344.4,637768,0,616025,0,0
B,18,M,20,121.9,326568,0,248626,0,0
C,24,M,17,386.7,563939,0,466979,0,0
C,23,F,12,821.6,679456,0,666396,0,0
C,57,M,9,930.1,602071,0,582838,0,0
A,40,M,7,587.9,474277,0,387898,0,0
C,64,M,5,586.3,522135,0,475815,0,0
A,47,M,15,784.9,304163,0,285220,0,0
B,38,M,17,271.9,696738,0,684927,0,0
D,43,M,7,674.7,427494,0,378739,0,0
C,38,F,15,855.8,546702,0,448820,0,0
B,39,F,17,735.1,601496,0,538286,0,0
B,38,F,15,986.9,386816,0,347965,0,0
D,23,F,19,295.6,397751,0,304186,0,0
D,56,M,5,115.4,436916,0,405515,0,0
D,24,M,13,794.3,677622,0,580358,0,0
A,20,F,17,441.2,507768,0,491077,0,0
B,45,M,11,954.6,617205,0,569141,0,0
B,33,M,7,938.4,626738,0,560548,0,0
D,66,M,17,555.0,617905,0,555490,0,0
A,60,M,12,36.4,507192,0,462214,0,0
B,51,F,15,236.1,408052,0,321593,0,0
D,46,M,15,984.5,331021,0,309481,0,0
C,58,F,12,647.9,656408,0,599074,0,0
D,41,F,8,210.8,345771,0,333999,0,0
B,63,M,10,586.5,687916,0,637551,0,0
A,34,F,6,667.4,475063,0,419755,0,0
D,63,M,10,687.9,699053,0,669093,0,0
B,42,F,19,903.3,346547,0,325549,0,0
C,46,M,5,918.4,685982,0,610243,0,0
A,65,F,6,237.3,631131,0,587558,0,0
A,61,M,5,353.9,402623,0,355763,0,0
C,61,F,20,578.6,512466,0,472864,0,0
B,58,F,19,585.7,575786,0,499497,0,0
D,51,M,9,143.7,533309,0,446598,0,0
C,50,M,12,768.9,467198,0,414002,0,0
D,35,F,9,523.1,671859,0,643576,0,0
C,26,F,7,910.3,307915,0,259144,0,0
A,55,F,18,537.3,572645,0,548403,0,0
A,40,F,11,24.9,680796,0,583564,0,0
C,43,M,20,996.0,436761,0,357930,0,0
C,57,F,14,486.5,534038,0,492956,0,0
B,47,F,18,429.9,562594,0,513445,0,0
D,53,F,13,515.9,381072,0,298576,0,0
C,43,F,6,1.4,603953,0,575678,0,0
A,52,F,18,202.9,470881,0,425796,0,0
D,35,M,18,842.3,417577,0,359407,0,0
B,41,F,15,261.2,513409,0,474487,0,0
D,64,F,17,549.8,311442,0,287195,0,0
D,34,M,20,966.8,493200,0,449906,0,0
A,27,F,9,393.4,666959,0,638518,0,0
B,63,F,14,881.0,342458,0,261693,0,0
B,69,F,14,650.9,499593,0,481716,0,0
B,60,M,18,367.1,600532,0,518236,0,0
A,36,F,15,339.2,386448,0,333622,0,0
B,32,M,15,28.5,543499,0,480879,0,0
B,25,F,7,441.4,685698,0,637548,0,0
C,42,F,5,589.1,353596,0,309840,0,0
C,47,F,14,510.8,600496,0,566193,0,0
B,69,F,16,910.6,552975,0,484344,0,0
B,25,M,18,482.3,649395,0,591444,0,0
A,27,F,5,925.2,322834,0,223781,0,0
D,65,F,19,887.8,546909,0,495085,0,0
D,23,F,10,402.6,391374,0,312307,0,0
B,48,M,19,363.1,452170,0,354361,0,0
C,34,F,6,4.7,366427,0,352614,0,0
D,26,M,7,138.1,316052,0,303720,0,0
C,64,F,8,7.0,316345,0,232441,0,0
A,25,F,8,324.6,572424,0,526852,0,0
B,51,F,5,193.2,368189,0,296142,0,0
B,50,M,5,784.6,473583,0,432509,0,0
D,39,M,19,947.6,395128,0,374086,0,0
A,29,M,18,802.7,415739,0,342338,0,0
B,66,F,14,862.0,367143,0,297318,0,0
A,27,F,9,396.7,414502,0,325140,0,0
C,51,F,13,762.3,680234,0,614617,0,0
A,25,M,9,660.9,411014,0,312873,0,0
C,62,M,13,396.5,535067,0,501833,0,0
B,39,F,9,965.7,492199,0,428565,0,0
B,54,F,15,36.0,630971,0,595116,0,0
B,49,F,14,256.3,597789,0,541033,0,0
B,52,M,16,188.3,485279,0,457834,0,0
D,45,M,16,38.7,362918,0,274142,0,0
D,60,F,14,820.2,430091,0,410685,0,0
A,18,M,15,529.7,685084,0,629521,0,0
D,53,M,14,362.8,463760,0,364773,0,0
D,44,F,16,566.3,666279,0,583735,0,0
A,57,F,7,541.1,429650,0,365380,0,0
D,38,M,20,630.7,439859,0,419121,0,0
C,28,F,5,258.1,695663,0,652169,0,0
C,60,F,11,392.6,513485,0,471809,0,0
B,42,M,13,90.0,671840,0,587300,0,0
B,66,F,18,575.9,443242,0,347394,0,0
B,23,M,5,429.4,615356,0,588959,0,0
D,30,F,14,54.4,417344,0,322487,0,0
C,24,F,18,135.3,362919,0,312811,0,0
D,66,M,16,897.4,642127,0,579232,0,0
C,70,M,8,104.4,517440,0,502217,0,0
C,70,M,17,776.1,374423,0,353756,0,0
B,61,M,17,531.2,483586,0,468977,0,0
B,64,M,11,351.6,359614,0,291089,0,0
A,40,M,18,55.2,379958,0,322569,0,0
A,70,M,8,953.4,341382,0,302294,0,0
B,61,M,12,43.3,519139,0,428843,0,0
B,29,M,17,303.9,468939,0,401831,0,0
A,42,M,15,831.6,313340,0,246116,0,0
B,18,M,8,468.3,486044,0,413094,0,0
D,70,M,17,392.3,633439,0,568241,0,0
B,62,M,7,194.5,526667,0,494196,0,0
B,47,F,13,189.0,455717,0,372225,0,0
A,58,M,11,985.6,351357,0,284958,0,0
B,36,M,14,359.2,593916,0,560316,0,0
C,35,F,9,580.5,598097,0,514855,0,0
A,28,F,10,644.3,454451,0,393773,0,0
D,69,F,5,277.1,455429,0,418012,0,0
B,24,F,19,844.5,604318,0,533795,0,0
A,22,F,12,521.4,698231,0,685998,0,0
B,58,F,11,350.5,582326,0,561982,0,0
B,61,F,6,251.0,506037,0,413553,0,0
A,31,F,16,175.5,691065,0,605600,0,0
C,68,F,11,860.9,364499,0,349486,0,0
B,66,M,12,833.1,555688,0,503792,0,0
D,56,F,15,777.4,549388,0,525429,0,0
C,55,M,16,269.7,427031,0,402169,0,0
B,55,M,5,69.2,397198,0,364267,0,0
C,35,F,12,26.2,474138,0,386646,0,0
A,30,F,10,543.3,520770,0,445976,0,0
C,50,M,9,253.7,594112,0,510470,0,0
B,44,M,10,768.8,656104,0,644701,0,0
C,19,M,17,16.6,657468,0,574299,0,0
A,59,M,6,215.0,649118,0,558559,0,0
B,62,M,17,196.5,425712,0,384817,0,0
B,51,F,15,105.3,693649,0,623737,0,0
A,53,F,14,876.8,384991,0,329682,0,0
A,22,F,5,355.0,601923,0,517316,0,0
A,54,M,15,759.4,402103,0,328012,0,0
A,36,F,14,385.6,302755,0,224663,0,0
A,53,F,6,819.0,462963,0,376868,0,0
D,38,F,8,193.9,493361,0,420638,0,0
D,62,F,7,330.9,330374,0,245558,0,0
A,69,M,11,873.7,580355,0,530130,0,0
C,47,M,7,978.4,406881,0,387839,0,0
B,31,M,11,458.0,643635,0,613380,0,0
C,41,F,6,619.5,534306,0,491356,0,0
A,59,F,10,924.4,441650,0,346949,0,0
B,31,F,15,609.1,451965,0,415798,0,0
B,19,M,5,431.1,693022,0,604168,0,0
B,47,M,20,13.9,521746,0,474177,0,0
C,46,F,6,236.5,377696,0,320747,0,0
D,49,M,10,223.0,588761,0,556639,0,0
B,52,F,8,32.3,304399,0,264860,0,0
A,41,M,11,18.1,464309,0,398040,0,0
D,29,M,20,139.4,456976,0,420508,0,0
A,52,F,19,325.9,695382,0,621941,0,0
D,38,M,20,291.2,343852,0,308586,0,0
B,55,M,5,767.4,504766,0,437379,0,0
B,65,M,12,989.1,464908,0,368724,0,0
A,36,M,16,659.6,632491,0,593920,0,0
C,38,M,14,775.1,340391,0,283099,0,0
A,57,M,9,559.5,435094,0,352756,0,0
A,58,M,15,125.8,683217,0,607736,0,0
B,44,M,19,417.7,570617,0,521470,0,0
B,46,F,14,770.6,549727,0,539583,0,0
B,32,F,9,503.4,637784,0,581252,0,0
C,49,M,14,974.3,637820,0,565538,0,0
B,66,F,6,47.2,520023,0,451195,0,0
B,48,M,19,818.2,637610,0,578434,0,0
A,50,F,16,97.5,383418,0,351588,0,0
D,61,M,11,525.6,355472,0,291937,0,0
B,43,M,14,835.3,335722,0,280362,0,0
B,67,F,10,35.1,334361,0,264271,0,0
C,51,M,18,321.5,471106,0,393321,0,0
D,26,F,16,558.7,397443,0,333386,0,0
A,18,M,7,16.4,442901,0,394494,0,0
C,64,M,6,636.8,389883,0,376744,0,0
C,20,F,13,629.4,350354,0,282389,0,0
B,43,M,12,170.6,499493,0,473203,0,0
A,45,F,18,829.4,445231,0,392196,0,0
B,32,M,6,995.6,687174,0,670278,0,0
C,23,F,5,517.3,494338,0,452161,0,0
B,21,F,7,434.1,420860,0,409178,0,0
B,37,F,7,808.6,492641,0,436140,0,0
C,68,F,8,889.9,617066,0,581226,0,0
D,55,F,5,135.2,494635,0,428823,0,0
C,22,M,13,658.6,478479,0,384892,0,0
B,62,M,6,888.4,354324,0,274404,0,0
C,61,F,14,564.1,452612,0,380087,0,0
B,69,F,14,99.2,611842,0,567486,0,0
D,64,M,20,208.6,440136,0,381253,0,0
C,28,M,19,969.4,357935,0,316445,0,0
D,57,F,6,915.7,555769,0,480649,0,0
B,58,F,12,910.0,396359,0,372761,0,0
A,62,F,8,433.7,529259,0,476244,0,0
D,65,F,18,725.7,506732,0,477632,0,0
A,57,M,14,840.1,662366,0,604144,0,0
A,63,F,20,580.8,394784,0,325097,0,0
B,56,M,20,494.2,680194,0,643373,0,0
B,65,M,10,598.9,471578,0,379030,0,0
B,37,M,11,157.9,490298,0,465187,0,0
A,38,M,8,202.2,683392,0,632145,0,0
C,36,F,12,761.0,465953,0,411719,0,0
A,64,F,11,276.7,524261,0,484244,0,0
D,45,M,19,608.1,646630,0,575449,0,0
B,18,M,17,824.3,503662,0,418869,0,0
B,32,M,15,937.0,540322,0,511903,0,0
A,58,M,19,2.8,540212,0,461156,0,0
D,50,M,13,153.9,523079,0,452790,0,0
D,22,F,17,183.8,698023,0,684406,0,0
D,30,F,16,651.5,676722,0,614900,0,0
C,61,F,15,684.3,467699,0,418700,0,0
C,61,M,6,894.4,567722,0,490999,0,0
C,60,M,9,25.7,680196,0,627901,0,0
B,25,M,8,466.3,322369,0,229320,0,0
D,45,M,13,610.9,570501,0,541202,0,0
A,26,F,11,168.5,539623,0,486732,0,0
A,25,F,19,782.8,590708,0,526590,0,0
A,33,F,15,95.8,328452,0,281926,0,0
A,59,M,20,864.8,504340,0,468469,0,0
D,24,M,20,692.5,585277,0,549003,0,0
C,69,F,15,447.8,528450,0,461123,0,0
D,23,M,15,756.1,371425,0,275027,0,0
D,29,M,17,643.9,405872,0,349894,0,0
A,55,F,9,597.9,509648,0,425190,0,0
C,69,M,6,264.4,560826,0,541927,0,0
C,61,F,18,931.6,656752,0,606696,0,0
D,24,M,9,756.4,546356,0,485151,0,0
D,64,M,18,366.4,352513,0,277991,0,0
B,62,M,10,48.6,597073,0,521167,0,0
B,38,M,19,664.9,390259,0,318703,0,0
A,35,M,5,370.5,326644,0,262155,0,0
D,30,F,20,981.9,441383,0,415183,0,0
D,61,F,7,123.3,681814,0,591171,0,0
D,29,M,16,813.0,677146,0,654530,0,0
D,64,M,13,592.3,521178,0,448508,0,0
C,20,M,8,591.7,557258,0,461578,0,0
C,55,F,17,727.8,422034,0,390545,0,0
C,50,F,13,424.1,660012,0,571505,0,0
A,20,F,18,875.0,444672,0,362778,0,0
A,55,F,12,648.8,409494,0,323907,0,0
D,21,F,9,668.6,383804,0,358143,0,0
D,53,F,19,689.0,365406,0,321947,0,0
B,65,F,12,584.7,548953,0,461207,0,0
C,69,M,6,702.0,570297,0,508463,0,0
D,70,F,13,601.5,553364,0,501048,0,0
A,53,M,20,303.0,507117,0,485406,0,0
C,28,F,15,875.7,385361,0,299360,0,0
C,18,F,13,556.6,459245,0,387442,0,0
C,69,F,20,982.2,377016,0,278888,0,0
A,31,M,11,360.5,407569,0,388734,0,0
C,36,M,8,253.2,470630,0,389929,0,0
D,31,M,20,641.9,451788,0,417713,0,0
B,19,F,16,258.9,502472,0,484470,0,0
D,31,M,5,939.9,516049,0,505609,0,0
D,22,M,19,594.7,454358,0,358723,0,0
C,26,M,16,566.0,431306,0,386406,0,0
B,50,M,17,946.6,655787,0,629772,0,0
A,30,M,11,915.3,540733,0,529298,0,0
D,38,F,13,899.9,697071,0,623877,0,0
C,48,M,14,38.8,666983,0,606250,0,0
C,44,M,15,231.5,695495,0,645657,0,0
C,66,M,10,302.2,313225,0,256358,0,0
A,53,M,14,101.5,478949,0,450218,0,0
A,61,F,17,351.9,567704,0,480516,0,0
C,52,F,9,301.2,475406,0,438659,0,0
A,64,M,18,739.7,459734,0,360986,0,0
A,43,M,10,267.7,593161,0,533601,0,0
D,18,M,14,839.1,428257,0,413988,0,0
C,30,F,20,158.9,573553,0,483988,0,0
C,48,F,20,997.2,315769,0,230203,0,0
C,57,M,16,94.6,484392,0,463347,0,0
D,62,F,11,397.0,691179,0,659513,0,0
C,39,M,17,969.7,647553,0,636856,0,0
A,48,M,8,833.7,399994,0,323637,0,0
B,54,F,12,564.7,424030,0,351795,0,0
B,43,F,12,338.0,496871,0,466201,0,0
B,45,M,10,282.9,322099,0,247159,0,0
D,54,F,7,315.4,681197,0,659934,0,0
C,58,F,10,164.1,383298,0,355494,0,0
C,31,M,6,497.2,371089,0,289603,0,0
B,54,M,16,405.0,370060,0,323233,0,0
A,24,F,20,63.9,578036,0,480470,0,0
C,55,M,18,648.8,322113,0,297634,0,0
B,56,F,5,681.6,579163,0,527082,0,0
C,55,F,6,102.9,466967,0,410437,0,0
C,65,F,5,35.0,428865,0,362397,0,0
C,28,F,8,76.1,387570,0,349486,0,0
D,58,M,16,661.0,337717,0,294356,0,0
B,43,M,12,749.8,536448,0,492227,0,0
D,51,F,10,983.4,528817,0,479035,0,0
D,34,F,15,902.7,408991,0,311040,0,0
A,59,F,16,735.1,463908,0,387133,0,0
A,20,F,14,550.5,657743,0,582826,0,0
D,61,M,12,283.7,307508,0,242845,0,0
B,27,M,17,589.1,374368,0,352141,0,0
D,27,M,17,495.5,462591,0,447765,0,0
A,69,M,19,949.4,426714,0,380128,0,0
A,48,M,20,906.2,630062,0,594281,0,0
C,19,M,15,800.0,568079,0,489882,0,0
D,39,F,8,594.0,630078,0,601975,0,0
D,50,M,10,430.8,421785,0,364302,0,0
B,54,M,20,281.5,353888,0,276503,0,0
C,54,F,20,500.3,318325,0,258803,0,0
C,65,M,8,294.6,616322,0,556550,0,0
B,41,F,18,67.0,405293,0,394589,0,0
D,48,F,16,433.2,427308,0,391438,0,0
D,39,M,11,299.4,357956,0,316412,0,0
C,59,M,19,139.7,514516,0,464289,0,0
C,42,M,6,490.0,463911,0,399085,0,0
D,65,F,20,540.6,622661,0,596845,0,0
D,49,F,16,271.2,408294,0,311559,0,0
C,58,M,9,529.6,405341,0,341127,0,0
B,25,F,16,504.3,457372,0,395215,0,0
C,59,F,5,381.2,666554,0,574792,0,0
B,37,M,20,854.1,579676,0,568933,0,0
C,32,F,11,847.0,483927,0,441198,0,0
D,56,M,14,230.7,386610,0,361944,0,0
A,49,M,18,882.4,417773,0,374895,0,0
D,48,M,14,405.4,423340,0,388205,0,0
B,52,F,7,859.4,487555,0,393043,0,0
B,21,M,6,803.8,404366,0,339406,0,0
B,21,M,19,543.4,519910,0,430258,0,0
D,61,F,19,300.7,485299,0,416881,0,0
B,54,M,13,840.0,638545,0,579851,0,0
C,28,F,11,444.0,346307,0,262707,0,0
D,35,F,11,134.9,468500,0,406022,0,0
C,22,M,20,990.3,373851,0,303179,0,0
A,64,M,15,514.4,616935,0,555432,0,0
B,46,F,15,743.2,584064,0,495745,0,0
D,70,M,5,513.1,597588,0,582298,0,0
A,44,F,9,252.6,587716,0,507391,0,0
A,54,M,11,273.9,442878,0,414899,0,0
C,21,F,17,875.5,465527,0,404623,0,0
C,49,F,16,943.2,363900,0,307189,0,0
B,29,F,20,736.4,478369,0,437941,0,0
B,63,M,7,217.5,496876,0,450309,0,0
A,26,M,14,585.0,383953,0,363829,0,0
B,50,F,14,478.6,482921,0,454703,0,0
D,62,M,8,475.8,374052,0,337857,0,0
D,65,F,19,566.1,607224,0,588601,0,0
A,62,F,12,575.5,321473,0,261933,0,0
C,36,F,12,94.2,375949,0,338808,0,0
A,30,F,7,82.9,443366,0,372762,0,0
D,38,F,15,476.5,618188,0,576970,0,0
B,19,F,10,426.3,654543,0,638744,0,0
D,48,F,12,388.8,321155,0,287569,0,0
B,39,F,18,998.0,522906,0,460407,0,0
A,67,F,17,163.3,530040,0,510312,0,0
A,34,M,17,379.9,397418,0,337074,0,0
C,70,F,14,840.1,667048,0,599354,0,0
D,68,F,19,33.9,430759,0,364830,0,0
C,70,F,8,210.0,396854,0,321305,0,0
D,23,M,18,735.6,495630,0,456756,0,0
A,33,M,18,958.0,370026,0,274663,0,0
A,29,F,7,940.7,645389,0,604777,0,0
D,23,F,7,481.5,381639,0,291038,0,0
B,41,F,5,649.8,476269,0,416161,0,0
C,68,M,9,370.2,458931,0,400422,0,0
D,21,M,18,550.7,654647,0,565465,0,0
D,70,M,11,432.2,431631,0,339031,0,0
C,28,F,19,240.0,505682,0,468806,0,0
B,46,F,9,911.6,336408,0,299076,0,0
C,41,F,9,7.3,456690,0,392547,0,0
D,24,M,20,413.4,552500,0,467235,0,0
C,24,F,14,479.9,436526,0,384502,0,0
D,41,F,12,262.8,538774,0,446516,0,0
B,18,M,20,876.1,448067,0,430886,0,0
C,60,M,9,901.3,380289,0,360874,0,0
A,22,F,15,377.4,578856,0,531304,0,0
C,44,M,10,204.9,635817,0,585287,0,0
D,39,F,7,585.9,567220,0,547177,0,0
A,54,F,11,477.0,543221,0,445202,0,0
D,58,M,20,610.7,654513,0,605565,0,0
B,29,M,16,859.0,376124,0,356120,0,0
D,23,M,12,452.6,587270,0,537542,0,0
A,54,F,16,796.9,619105,0,558733,0,0
C,43,M,11,627.8,510687,0,414104,0,0
C,58,F,5,148.1,362771,0,343943,0,0
B,45,F,16,418.4,481137,0,470590,0,0
A,43,F,6,556.3,457908,0,369198,0,0
B,52,F,16,600.6,661402,0,641816,0,0
D,66,M,16,153.7,633166,0,582812,0,0
B,68,M,12,963.2,585604,0,571477,0,0
B,43,M,12,79.9,559080,0,522421,0,0
D,27,F,14,907.8,351361,0,254257,0,0
C,34,F,16,402.5,673216,0,575555,0,0
C,68,F,15,88.7,544779,0,450445,0,0
B,52,M,18,867.9,511168,0,477782,0,0
D,41,M,6,854.3,435089,0,347143,0,0
C,41,M,9,59.8,503161,0,421277,0,0
C,48,F,16,41.9,420336,0,367723,0,0
C,69,F,20,357.8,307003,0,229644,0,0
A,42,M,8,186.5,445891,0,427392,0,0
C,65,F,18,542.4,472231,0,441485,0,0
C,32,M,15,194.3,532422,0,484573,0,0
D,25,M,15,500.7,518197,0,428109,0,0
C,23,M,10,575.4,391422,0,337797,0,0
D,50,M,8,271.9,691532,0,619526,0,0
A,51,F,10,539.9,679293,0,585710,0,0
C,54,M,5,159.0,542317,0,480674,0,0
D,34,F,13,170.4,403968,0,372725,0,0
C,32,M,6,225.5,499511,0,445435,0,0
B,33,M,5,702.5,422532,0,367652,0,0
B,68,F,16,234.8,517440,0,479058,0,0
C,40,F,20,355.3,381428,0,298664,0,0
A,64,F,17,726.6,563607,0,518819,0,0
B,64,M,18,743.7,607189,0,534019,0,0
A,23,F,8,93.9,417276,0,406022,0,0
A,58,M,9,75.3,415128,0,338951,0,0
B,24,M,18,217.4,478658,0,420991,0,0
A,52,F,18,941.3,385266,0,310376,0,0
B,30,F,7,764.7,405476,0,310167,0,0
C,53,M,18,620.9,484978,0,393304,0,0
C,65,M,13,286.9,650320,0,551835,0,0
C,30,F,20,359.4,424917,0,382866,0,0
D,56,M,7,897.8,522539,0,505883,0,0
D,46,M,6,395.8,517583,0,499317,0,0
A,38,M,6,500.4,463802,0,444157,0,0
C,22,F,17,775.8,623403,0,599494,0,0
A,54,M,9,606.4,320545,0,260062,0,0
C,19,M,7,584.3,692178,0,595292,0,0
C,40,M,13,298.3,367961,0,286067,0,0
B,18,M,6,655.4,446979,0,432869,0,0
B,35,M,8,203.6,340772,0,287212,0,0
B,53,F,13,468.6,365631,0,348316,0,0
B,42,M,8,939.1,665909,0,574627,0,0
B,22,F,14,268.9,548939,0,459641,0,0
D,70,M,12,750.8,489975,0,429573,0,0
B,31,F,6,348.0,469834,0,417292,0,0
C,20,M,16,628.9,625707,0,529768,0,0
C,18,M,8,528.5,645750,0,570415,0,0
A,24,F,10,930.3,353617,0,304655,0,0
D,39,F,15,905.3,559702,0,483188,0,0
A,30,M,8,379.0,692598,0,623096,0,0
B,54,F,16,594.6,674769,0,583832,0,0
D,69,M,14,824.4,489361,0,399421,0,0
C,41,M,15,850.5,478722,0,399702,0,0
C,62,F,20,557.4,533126,0,459428,0,0
A,40,F,9,335.1,430873,0,333854,0,0
A,57,F,7,415.3,608376,0,568097,0,0
A,20,F,11,900.3,378725,0,304216,0,0
A,35,F,7,56.0,305186,0,270408,0,0
D,42,M,10,873.9,498356,0,443727,0,0
D,57,M,11,873.0,533257,0,496202,0,0
D,54,M,12,741.7,382205,0,314945,0,0
C,64,M,12,901.5,408039,0,383754,0,0
B,19,M,14,622.1,326928,0,275182,0,0
C,30,M,5,379.4,643059,0,608215,0,0
D,33,F,20,34.5,419666,0,398036,0,0
A,43,M,20,879.4,616021,0,523581,0,0
C,51,F,11,92.6,359620,0,265154,0,0
A,56,F,17,343.1,452841,0,431240,0,0
C,50,M,15,910.9,510286,0,442370,0,0
D,42,M,19,82.2,611932,0,540972,0,0
B,45,F,16,696.9,317466,0,264559,0,0
A,25,F,8,120.4,517231,0,471445,0,0
C,20,F,14,915.4,448059,0,358163,0,0
B,33,M,8,97.1,437529,0,398558,0,0
D,21,F,5,885.4,340988,0,281920,0,0
C,42,M,18,430.2,341485,0,317534,0,0
A,51,F,16,698.7,635819,0,625597,0,0
C,21,F,7,910.5,529033,0,450436,0,0
B,60,F,14,179.3,356120,0,319371,0,0
B,49,F,8,824.8,377697,0,340070,0,0
B,53,F,14,541.6,431046,0,405164,0,0
C,35,F,9,735.4,603111,0,571238,0,0
A,22,F,16,412.2,356210,0,320849,0,0
D,46,F,10,155.1,608791,0,576520,0,0
C,61,M,9,620.6,560241,0,515632,0,0
A,58,F,9,240.2,633220,0,576564,0,0
D,19,M,13,347.5,690905,0,613660,0,0
A,62,M,14,286.8,619348,0,541169,0,0
D,62,F,15,504.0,488358,0,442136,0,0
D,19,F,12,801.1,383531,0,301507,0,0
C,42,M,9,229.1,578611,0,482849,0,0
B,38,M,17,11.8,652118,0,626149,0,0
A,35,F,20,888.3,620156,0,605315,0,0
D,59,M,5,106.4,351501,0,253643,0,0
C,23,F,9,272.8,353416,0,325234,0,0
B,48,M,5,268.4,361293,0,281308,0,0
B,51,F,11,485.8,340933,0,269564,0,0
B,23,M,6,307.5,638368,0,598553,0,0
A,27,M,14,206.9,528767,0,477685,0,0
A,42,M,7,411.1,508562,0,417108,0,0
A,62,F,15,360.9,562414,0,527041,0,0
C,37,F,10,83.2,346558,0,252850,0,0
D,34,F,18,431.9,370570,0,308108,0,0
B,23,M,12,441.1,345311,0,315454,0,0
D,35,M,8,141.8,617050,0,595487,0,0
D,29,M,19,389.8,648664,0,624899,0,0
B,31,M,12,869.7,437901,0,348891,0,0
C,59,F,20,7.6,580744,0,543598,0,0
B,43,F,7,462.9,525425,0,501884,0,0
C,64,F,5,600.5,345510,0,286863,0,0
A,25,M,20,96.6,357634,0,297232,0,0
A,31,F,19,132.5,539698,0,498925,0,0
D,57,M,13,335.3,381099,0,288090,0,0
B,18,F,13,348.9,578785,0,523441,0,0
C,20,F,6,388.9,559903,0,522378,0,0
D,60,M,14,982.3,617216,0,568817,0,0
D,69,M,13,594.8,537749,0,478741,0,0
C,29,F,7,130.0,637373,0,610484,0,0
C,22,M,12,487.5,441688,0,366553,0,0
B,25,F,8,770.6,321270,0,242442,0,0
A,70,M,13,634.9,512026,0,429691,0,0
D,26,F,10,715.2,615255,0,524474,0,0
D,32,F,5,613.7,383633,0,341668,0,0
D,49,F,7,684.7,524856,0,508384,0,0
B,31,F,11,532.1,684474,0,623009,0,0
A,32,M,19,43.5,549953,0,494989,0,0
B,29,F,5,741.8,471626,0,430841,0,0
A,32,F,10,740.5,607126,0,586739,0,0
B,59,F,18,126.7,587321,0,506315,0,0
C,49,M,14,703.6,369531,0,295523,0,0
B,46,F,20,776.9,399359,0,318851,0,0
D,55,M,11,440.7,571975,0,509799,0,0
C,53,F,10,152.9,372849,0,275103,0,0
C,42,M,7,503.9,325414,0,246570,0,0
B,55,F,14,323.9,501919,0,491839,0,0
C,70,M,5,748.2,443962,0,387523,0,0
A,67,M,19,118.3,517402,0,494401,0,0
D,24,F,10,344.3,669032,0,651640,0,0
A,57,M,12,268.9,453745,0,386173,0,0
D,25,F,11,409.8,670554,0,627984,0,0
D,69,M,9,403.2,473855,0,432851,0,0
A,48,M,20,87.0,512700,0,474855,0,0
B,26,F,19,373.5,430180,0,365335,0,0
B,36,F,13,276.6,599062,0,529512,0,0
C,55,F,11,511.6,560762,0,493500,0,0
C,55,M,19,628.9,374164,0,327374,0,0
A,69,M,12,737.1,643878,0,627643,0,0
D,43,M,17,806.7,657323,0,590333,0,0
A,52,M,18,664.0,521901,0,466763,0,0
C,19,F,7,633.3,356124,0,336155,0,0
C,21,M,18,11.9,577930,0,522360,0,0
B,52,M,19,186.0,528748,0,482927,0,0
B,60,F,13,480.9,420247,0,388501,0,0
B,70,M,19,646.9,595158,0,576841,0,0
A,55,M,11,758.6,527516,0,507506,0,0
B,40,M,18,458.2,380654,0,315777,0,0
B,44,M,8,645.4,695794,0,597968,0,0
C,32,M,14,923.2,541577,0,449562,0,0
A,38,F,10,463.9,647988,0,633975,0,0
D,25,F,13,495.0,530314,0,455553,0,0
A,51,M,9,875.0,529502,0,495723,0,0
A,56,M,9,577.7,490189,0,409246,0,0
A,40,F,12,260.0,681776,0,585234,0,0
C,30,F,19,368.2,479311,0,428099,0,0
D,66,M,20,573.3,403939,0,318786,0,0
C,24,M,19,521.2,609336,0,529189,0,0
D,48,F,8,127.4,362288,0,342437,0,0
A,54,F,20,52.3,304994,0,219334,0,0
C,19,F,5,134.5,459158,0,432568,0,0
D,33,F,7,439.6,597521,0,574451,0,0
D,34,M,10,531.0,477171,0,420740,0,0
B,39,F,16,677.6,402235,0,370889,0,0
A,68,F,10,1.7,387792,0,300735,0,0
C,50,F,17,990.7,699128,0,615241,0,0
B,42,F,12,93.0,664872,0,602421,0,0
B,69,F,12,328.3,695846,0,627882,0,0
D,66,M,20,470.7,418009,0,389082,0,0
B,31,M,7,368.9,549311,0,487977,0,0
C,51,F,15,710.6,624859,0,542133,0,0
C,19,M,7,899.8,438809,0,353217,0,0
A,62,F,11,592.2,622541,0,587720,0,0
